cve_id,cvss,severity,exploitabilityscore,impactscore,reference,description,cpe_match,attackvector,attackcomplexity,privilegesrequired,userinteraction,confidentialityimpact,integrityimpact,availabilityimpact,publisheddate,modifieddate
CVE-2023-0949,0,-,-,-,https://github.com/modoboa/modoboa/commit/aa74e9a4a870162eea169e0a6a2eab841f8811b7,Cross-site Scripting (XSS) - Reflected in GitHub repository modoboa/modoboa prior to 2.0.5.,-,-,-,-,-,-,-,-,2023-02-22 09:15:00,2023-02-22 14:03:00
CVE-2023-26314,0,-,-,-,https://bugs.debian.org/972146,The mono package before 6.8.0.105+dfsg-3.3 for Debian allows arbitrary code execution because the application/x-ms-dos-executable MIME type is associated with an un-sandboxed Mono CLR interpreter.,-,-,-,-,-,-,-,-,2023-02-22 07:15:00,2023-02-25 12:15:00
CVE-2023-24108,0,-,-,-,https://github.com/zetacomponents/MvcTools/issues/12,MvcTools 6d48cd6830fc1df1d8c9d61caa1805fd6a1b7737 was discovered to contain a code execution backdoor via the request package (requirements.txt). This vulnerability allows attackers to access sensitive user information and execute arbitrary code.,-,-,-,-,-,-,-,-,2023-02-22 04:15:00,2023-02-22 14:03:00
CVE-2023-24107,0,-,-,-,https://github.com/jminh/hour_of_code_python_2015/,hour_of_code_python_2015 commit 520929797b9ca43bb818b2e8f963fb2025459fa3 was discovered to contain a code execution backdoor via the request package (requirements.txt). This vulnerability allows attackers to access sensitive user information and execute arbitrary code.,-,-,-,-,-,-,-,-,2023-02-22 04:15:00,2023-02-22 14:03:00
CVE-2023-0947,0,-,-,-,https://huntr.dev/bounties/7379d702-72ff-4a5d-bc68-007290015496,Path Traversal in GitHub repository flatpressblog/flatpress prior to 1.3.,-,-,-,-,-,-,-,-,2023-02-22 01:15:00,2023-02-22 14:03:00
CVE-2022-2883,0,-,-,-,https://advisories.octopus.com/post/2023/sa2023-02/,In affected versions of Octopus Deploy it is possible to upload a zipbomb file as a task which results in Denial of Service,-,-,-,-,-,-,-,-,2023-02-22 01:15:00,2023-02-22 14:03:00
CVE-2023-20858,0,-,-,-,https://www.vmware.com/security/advisories/VMSA-2023-0004.html,VMware Carbon Black App Control 8.7.x prior to 8.7.8 8.8.x prior to 8.8.6 and 8.9.x.prior to 8.9.4 contain an injection vulnerability. A malicious actor with privileged access to the App Control administration console may be able to use specially crafted input allowing access to the underlying server operating system.,-,-,-,-,-,-,-,-,2023-02-22 00:15:00,2023-02-22 14:03:00
CVE-2023-20855,0,-,-,-,https://www.vmware.com/security/advisories/VMSA-2023-0005.html,VMware vRealize Orchestrator contains an XML External Entity (XXE) vulnerability. A malicious actor with non-administrative access to vRealize Orchestrator may be able to use specially crafted input to bypass XML parsing restrictions leading to access to sensitive information or possible escalation of privileges.,-,-,-,-,-,-,-,-,2023-02-22 00:15:00,2023-02-22 14:03:00
CVE-2022-38779,0,-,-,-,https://www.elastic.co/community/security,An open redirect issue was discovered in Kibana that could lead to a user being redirected to an arbitrary website if they use a maliciously crafted Kibana URL.,-,-,-,-,-,-,-,-,2023-02-22 00:15:00,2023-02-22 14:03:00
CVE-2021-4325,0,-,-,-,https://github.com/nhn/tui.chart/releases/tag/v4.2.0,A vulnerability which was classified as problematic has been found in NHN TOAST UI Chart 4.1.4. This issue affects some unknown processing of the component Legend Handler. The manipulation leads to cross site scripting. The attack may be initiated remotely. Upgrading to version 4.2.0 is able to address this issue. The name of the patch is 1a3f455d17df379e11b501bb5ba1dd1bcc41d63e. It is recommended to upgrade the affected component. The identifier VDB-221501 was assigned to this vulnerability.,-,-,-,-,-,-,-,-,2023-02-22 00:15:00,2023-02-22 14:03:00
CVE-2023-24081,0,-,-,-,https://www.go-redrock.com/solutions/tutortrac/,Multiple stored cross-site scripting (XSS) vulnerabilities in Redrock Software TutorTrac before v4.2.170210 allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the reason and location fields of the visits listing page.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-22 14:03:00
CVE-2023-24080,0,-,-,-,https://brackishllc-my.sharepoint.com/:u:/g/personal/matt_brackish_io/EVIBVQz86jBLsLmGbaj64ecBNv-XY51u8-Boeoj4DMGRhw?e=XRcx72,A lack of rate limiting on the password reset endpoint of Chamberlain myQ v5.222.0.32277 (on iOS) allows attackers to compromise user accounts via a bruteforce attack.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-22 14:03:00
CVE-2021-23952,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2021-23951,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2021-23950,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2021-23949,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2021-23948,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2021-23947,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2021-23946,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2021-23945,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2021-23944,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2021-23943,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2021-23942,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2021-23941,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2021-23940,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2021-23939,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2021-23938,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was in a CNA pool that was not assigned to any issues. Notes: none.,-,-,-,-,-,-,-,-,2023-02-21 23:15:00,2023-02-21 23:15:00
CVE-2023-25157,0,-,-,-,https://github.com/geoserver/geoserver/security/advisories/GHSA-7g5f-wrx8-5ccf,GeoServer is an open source software server written in Java that allows users to share and edit geospatial data. GeoServer includes support for the OGC Filter expression language and the OGC Common Query Language (CQL) as part of the Web Feature Service (WFS) and Web Map Service (WMS) protocols. CQL is also supported through the Web Coverage Service (WCS) protocol for ImageMosaic coverages. Users are advised to upgrade to either version 2.21.4 or version 2.22.2 to resolve this issue. Users unable to upgrade should disable the PostGIS Datastore *encode functions* setting to mitigate strEndsWith strStartsWith and PropertyIsLike  misuse and enable the PostGIS DataStore *preparedStatements* setting to mitigate the FeatureId misuse.,-,-,-,-,-,-,-,-,2023-02-21 22:15:00,2023-02-22 14:03:00
CVE-2023-24320,0,-,-,-,https://www.youtube.com/watch?v=1FhPL3erWd4,An access control issue in Axcora POS #0~gitf77ec09 allows unauthenticated attackers to execute arbitrary commands via unspecified vectors.,-,-,-,-,-,-,-,-,2023-02-21 22:15:00,2023-02-22 14:03:00
CVE-2023-25812,0,-,-,-,https://github.com/minio/minio/security/advisories/GHSA-c8fc-mjj8-fc63,Minio is a Multi-Cloud Object Storage framework. Affected versions do not correctly honor a Deny policy on ByPassGoverance. Ideally minio should return Access Denied to all users attempting to DELETE a versionId with the special header X-Amz-Bypass-Governance-Retention: true. However this was not honored instead the request will be honored and an object under governance would be incorrectly deleted. All users are advised to upgrade. There are no known workarounds for this issue.,-,-,-,-,-,-,-,-,2023-02-21 21:15:00,2023-02-22 14:03:00
CVE-2023-25811,0,-,-,-,https://github.com/louislam/uptime-kuma/security/advisories/GHSA-553g-fcpf-m3wp,Uptime Kuma is a self-hosted monitoring tool. In versions prior to 1.20.0 the Uptime Kuma name parameter allows a persistent XSS attack. Users are advised to upgrade. There are no known workarounds for this vulnerability.,-,-,-,-,-,-,-,-,2023-02-21 21:15:00,2023-02-22 14:03:00
CVE-2023-25810,0,-,-,-,https://github.com/louislam/uptime-kuma/security/advisories/GHSA-wh8j-xr66-f296,Uptime Kuma is a self-hosted monitoring tool. In versions prior to 1.20.0 the Uptime Kuma status page allows a persistent XSS attack. Users are advised to upgrade. There are no known workarounds for this vulnerability.,-,-,-,-,-,-,-,-,2023-02-21 21:15:00,2023-02-22 14:03:00
CVE-2023-25657,0,-,-,-,https://jinja.palletsprojects.com/en/3.0.x/sandbox/#sandbox,Nautobot is a Network Source of Truth and Network Automation Platform. All users of Nautobot versions earlier than 1.5.7 are impacted by a remote code execution vulnerability. Nautobot did not properly sandbox Jinja2 template rendering. In Nautobot 1.5.7 has enabled sandboxed environments for the Jinja2 template engine used internally for template rendering for the following objects: extras.ComputedField extras.CustomLink extras.ExportTemplate extras.Secret extras.Webhook. While no active exploits of this vulnerability are known this change has been made as a preventative measure to protect against any potential remote code execution attacks utilizing maliciously crafted template code. This change forces the Jinja2 template engine to use a SandboxedEnvironment on all new installations of Nautobot. This addresses any potential unsafe code execution everywhere the helper function nautobot.utilities.utils.render_jinja2 is called. Additionally the documentation that had previously suggesting the direct use of jinja2.Template has been revised to suggest render_jinja2. Users are advised to upgrade to Nautobot 1.5.7 or newer. For users that are unable to upgrade to the latest release of Nautobot you may add the following setting to your nautobot_config.py to apply the sandbox environment enforcement: TEMPLATES[1][OPTIONS][environment] = jinja2.sandbox.SandboxedEnvironment After applying this change you must restart all Nautobot services including any Celery worker processes. **Note:** *Nautobot specifies two template engines by default the first being “django” for the Django built-in template engine and the second being “jinja” for the Jinja2 template engine. This recommended setting will update the second item in the list of template engines which is the Jinja2 engine.* For users that are unable to immediately update their configuration such as if a Nautobot service restart is too disruptive to operations access to provide custom Jinja2 template values may be mitigated using permissions to restrict “change” (write) actions to the affected object types listed in the first section. **Note:** *This solution is intended to be stopgap until you can successfully update your nautobot_config.py or upgrade your Nautobot instance to apply the sandboxed environment enforcement.*,-,-,-,-,-,-,-,-,2023-02-21 21:15:00,2023-02-22 14:03:00
CVE-2023-25158,0,-,-,-,https://github.com/geotools/geotools/commit/64fb4c47f43ca818c2fe96a94651bff1b3b3ed2b,GeoTools is an open source Java library that provides tools for geospatial data. GeoTools includes support for OGC Filter expression language parsing encoding and execution against a range of datastore. SQL Injection Vulnerabilities have been found when executing OGC Filters with JDBCDataStore implementations. Users are advised to upgrade to either version 27.4 or to 28.2 to resolve this issue. Users unable to upgrade may disable encode functions for PostGIS DataStores or enable prepared statements for JDBCDataStores as a partial mitigation.,-,-,-,-,-,-,-,-,2023-02-21 21:15:00,2023-02-22 14:03:00
CVE-2023-0946,9.8,CRITICAL,3.9,5.9,https://vuldb.com/?id.221593,A vulnerability has been found in SourceCodester Best POS Management System 1.0 and classified as critical. Affected by this vulnerability is an unknown functionality of the file billing/index.php?id=9. The manipulation of the argument id leads to sql injection. The attack can be launched remotely. The identifier VDB-221593 was assigned to this vulnerability.,cpe:2.3:a:best_pos_management_system_project:best_pos_management_system:1.0:*:*:*:*:*:*:*,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,2023-02-21 21:15:00,2023-02-27 17:07:00
CVE-2023-0945,0,-,-,-,https://vuldb.com/?id.221592,A vulnerability which was classified as problematic was found in SourceCodester Best POS Management System 1.0. Affected is an unknown function of the file index.php?page=add-category. The manipulation of the argument Name with the input ><img src=x onerror=prompt(document.domain);> leads to cross site scripting. It is possible to launch the attack remotely. The identifier of this vulnerability is VDB-221592.,-,-,-,-,-,-,-,-,2023-02-21 21:15:00,2023-02-22 14:03:00
CVE-2022-46637,0,-,-,-,https://packetstormsecurity.com/files/170342/ProLink-PRS1841-Backdoor-Account.html,Prolink router PRS1841 was discovered to contain hardcoded credentials for its Telnet and FTP services.,-,-,-,-,-,-,-,-,2023-02-21 21:15:00,2023-02-22 14:03:00
CVE-2017-20179,0,-,-,-,https://vuldb.com/?id.221507,A vulnerability was found in InSTEDD Pollit 2.3.1. It has been rated as critical. This issue affects the function TourController of the file app/controllers/tour_controller.rb. The manipulation leads to an unknown weakness. The attack may be initiated remotely. Upgrading to version 2.3.2 is able to address this issue. The name of the patch is 6ef04f8b5972d5f16f8b86f8b53f62fac68d5498. It is recommended to upgrade the affected component. The associated identifier of this vulnerability is VDB-221507.,-,-,-,-,-,-,-,-,2023-02-21 21:15:00,2023-02-22 14:03:00
CVE-2023-0943,8.8,HIGH,2.8,5.9,https://vuldb.com/?ctiid.221591,A vulnerability which was classified as problematic has been found in SourceCodester Best POS Management System 1.0. This issue affects some unknown processing of the file index.php?page=site_settings of the component Image Handler. The manipulation leads to unrestricted upload. The attack may be initiated remotely. The associated identifier of this vulnerability is VDB-221591.,cpe:2.3:a:best_pos_management_system_project:best_pos_management_system:1.0:*:*:*:*:*:*:*,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,2023-02-21 20:15:00,2023-02-27 17:19:00
CVE-2023-0942,0,-,-,-,https://plugins.trac.wordpress.org/browser/woocommerce-for-japan/trunk/includes/admin/views/html-admin-setting-screen.php#L63,The Japanized For WooCommerce plugin for WordPress is vulnerable to Reflected Cross-Site Scripting via the ‘tab’ parameter in versions up to and including 2.5.4 due to insufficient input sanitization and output escaping. This makes it possible for unauthenticated attackers to inject arbitrary web scripts in pages that execute if they can successfully trick a user into performing an action such as clicking on a link.,-,-,-,-,-,-,-,-,2023-02-21 20:15:00,2023-02-22 14:03:00
CVE-2022-48282,0,-,-,-,https://github.com/mongodb/mongo-csharp-driver/releases/tag/v2.19.0,Under very specific circumstances (see Required configuration section below) a privileged user is able to cause arbitrary code to be executed which may cause further disruption to services. This is specific to applications written in C#. This affects all MongoDB .NET/C# Driver versions prior to and including v2.18.0,-,-,-,-,-,-,-,-,2023-02-21 19:15:00,2023-02-22 14:03:00
CVE-2017-20178,0,-,-,-,https://github.com/Codiad/Codiad/commit/517119de673e62547ee472a730be0604f44342b5,** UNSUPPPORTED WHEN ASSIGNED **** UNSUPPORTED WHEN ASSIGNED ** A vulnerability was found in Codiad 2.8.0. It has been rated as problematic. Affected by this issue is the function saveJSON of the file components/install/process.php. The manipulation of the argument data leads to information disclosure. The attack may be launched remotely. Upgrading to version 2.8.1 is able to address this issue. The name of the patch is 517119de673e62547ee472a730be0604f44342b5. It is recommended to upgrade the affected component. VDB-221498 is the identifier assigned to this vulnerability. NOTE: This vulnerability only affects products that are no longer supported by the maintainer.,-,-,-,-,-,-,-,-,2023-02-21 18:15:00,2023-02-22 14:03:00
CVE-2015-10085,0,-,-,-,https://vuldb.com/?ctiid.221506,A vulnerability was found in GoPistolet. It has been declared as problematic. This vulnerability affects unknown code of the component MTA. The manipulation leads to denial of service. Continious delivery with rolling releases is used by this product. Therefore no version details of affected nor updated releases are available. The name of the patch is b91aa4674d460993765884e8463c70e6d886bc90. It is recommended to apply a patch to fix this issue. VDB-221506 is the identifier assigned to this vulnerability.,-,-,-,-,-,-,-,-,2023-02-21 18:15:00,2023-02-22 14:03:00
CVE-2023-23009,0,-,-,-,https://github.com/libreswan/libreswan/issues/954,Libreswan 4.9 allows remote attackers to cause a denial of service (assert failure and daemon restart) via crafted TS payload with an incorrect selector length.,-,-,-,-,-,-,-,-,2023-02-21 16:15:00,2023-02-21 17:12:00
CVE-2023-22984,0,-,-,-,https://d0ub1e-d.github.io/2022/12/30/exploit-db-1/,A Vulnerability was discovered in Axis 207W network camera. There is a reflected XSS vulnerability in the web administration portal which allows an attacker to execute arbitrary JavaScript via URL.,-,-,-,-,-,-,-,-,2023-02-21 16:15:00,2023-02-21 17:12:00
CVE-2023-22920,0,-,-,-,https://www.zyxel.com/global/en/support/security-advisories/zyxel-security-advisory-for-security-misconfiguration-vulnerability-of-4g-lte-indoor-routers,A security misconfiguration vulnerability exists in the Zyxel LTE3316-M604 firmware version V2.00(ABMP.6)C0 due to a factory default misconfiguration intended for testing purposes. A remote attacker could leverage this vulnerability to access an affected device using Telnet.,-,-,-,-,-,-,-,-,2023-02-21 16:15:00,2023-02-21 17:12:00
CVE-2023-24184,0,-,-,-,https://github.com/fuxianghah/IOT/tree/main/Motorala/MR2600/13,TOTOLink A7100RU V7.4cu.2313_B20191024 was discovered to contain a command injection vulnerability.,-,-,-,-,-,-,-,-,2023-02-21 15:15:00,2023-02-21 15:21:00
CVE-2023-0934,0,-,-,-,https://huntr.dev/bounties/cd213098-5bab-487f-82c7-13698ad43b51,Cross-site Scripting (XSS) - Stored in GitHub repository answerdev/answer prior to 1.0.5.,-,-,-,-,-,-,-,-,2023-02-21 15:15:00,2023-02-21 15:21:00
CVE-2021-32861,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: CVE-2021-32856. Reason: This candidate is a reservation duplicate of CVE-2021-32856. Notes: All CVE users should reference CVE-2021-32856 instead of this candidate. All references and descriptions in this candidate have been removed to prevent accidental usage.,-,-,-,-,-,-,-,-,2023-02-21 15:15:00,2023-02-21 15:15:00
CVE-2021-32860,0,-,-,-,https://github.com/marcelodolza/iziModal/issues/249,iziModal is a modal plugin with jQuery. Versions prior to 1.6.1 are vulnerable to cross-site scripting (XSS) when handling untrusted modal titles. An attacker who is able to influence the field title when creating a iziModal instance is able to supply arbitrary html or javascript code that will be rendered in the context of a user potentially leading to XSS. Version 1.6.1 contains a patch for this issue,-,-,-,-,-,-,-,-,2023-02-21 15:15:00,2023-02-21 15:21:00
CVE-2021-32859,0,-,-,-,https://github.com/Baremetrics/calendar/blob/240c20134ffbf0f0f246a50feff2be1ff19cf349/public/js/Calendar.js#L724,The Baremetrics date range picker is a solution for selecting both date ranges and single dates from a single calender view. Versions 1.0.14 and prior are prone to cross-site scripting (XSS) when handling untrusted placeholder entries. An attacker who is able to influence the field placeholder when creating a Calendar instance is able to supply arbitrary html or javascript that will be rendered in the context of a user leading to XSS. There are no known patches for this issue.,-,-,-,-,-,-,-,-,2023-02-21 15:15:00,2023-02-21 15:21:00
CVE-2021-32858,0,-,-,-,https://securitylab.github.com/advisories/GHSL-2021-1034_esdoc-publish-html-plugin/,esdoc-publish-html-plugin is a plugin for the document maintenance software ESDoc. TheHTML sanitizer in esdoc-publish-html-plugin 1.1.2 and prior can be bypassed which may lead to cross-site scripting (XSS) issues. There are no known patches for this issue.,-,-,-,-,-,-,-,-,2023-02-21 15:15:00,2023-02-21 15:21:00
CVE-2021-32857,0,-,-,-,https://securitylab.github.com/advisories/GHSL-2021-1035_Cockpit_Next/,Cockpit is a content management system that allows addition of content management functionality to any site. In versions 0.12.2 and prior bad HTML sanitization in htmleditor.js may lead to cross-site scripting (XSS) issues. There are no known patches for this issue.,-,-,-,-,-,-,-,-,2023-02-21 15:15:00,2023-02-21 15:21:00
CVE-2021-32856,0,-,-,-,https://securitylab.github.com/advisories/GHSL-2021-1005-Microweber/,Microweber is a drag and drop website builder and content management system. Versions 1.2.12 and prior are vulnerable to copy-paste cross-site scripting (XSS). For this particular type of XSS the victim needs to be fooled into copying a malicious payload into the text editor. A fix was attempted in versions 1.2.9 and 1.2.12 but it is incomplete.,-,-,-,-,-,-,-,-,2023-02-21 15:15:00,2023-02-21 16:15:00
CVE-2021-32855,0,-,-,-,https://github.com/Vanessa219/vditor/commit/1b2382d7f8a4ee509d9245db4450d926a0b24146,Vditor is a browser-side Markdown editor. Versions prior to 3.8.7 are vulnerable to copy-paste cross-site scripting (XSS). For this particular type of XSS the victim needs to be fooled into copying a malicious payload into the text editor. Version 3.8.7 contains a patch for this issue.,-,-,-,-,-,-,-,-,2023-02-21 15:15:00,2023-02-21 15:21:00
CVE-2021-32854,0,-,-,-,https://securitylab.github.com/advisories/GHSL-2021-1001-textAngular/,textAngular is a text editor for Angular.js. Version 1.5.16 and prior are vulnerable to copy-paste cross-site scripting (XSS). For this particular type of XSS the victim needs to be fooled into copying a malicious payload into the text editor. There are no known patches.,-,-,-,-,-,-,-,-,2023-02-21 15:15:00,2023-02-21 15:21:00
CVE-2015-10084,0,-,-,-,https://github.com/irontec/klear-library/tree/marla,A vulnerability was found in irontec klear-library chloe and classified as critical. Affected by this issue is the function _prepareWhere of the file Controller/Rest/BaseController.php. The manipulation leads to sql injection. Upgrading to version marla is able to address this issue. The name of the patch is b25262de52fdaffde2a4434fc2a84408b304fbc5. It is recommended to upgrade the affected component. The identifier of this vulnerability is VDB-221504.,-,-,-,-,-,-,-,-,2023-02-21 15:15:00,2023-02-21 15:21:00
CVE-2015-10083,0,-,-,-,https://vuldb.com/?id.221503,A vulnerability has been found in harrystech Dynosaur-Rails and classified as critical. Affected by this vulnerability is the function basic_auth of the file app/controllers/application_controller.rb. The manipulation leads to improper authentication. This product does not use versioning. This is why information about affected and unaffected releases are unavailable. The name of the patch is 04b223813f0e336aab50bff140d0f5889c31dbec. It is recommended to apply a patch to fix this issue. The associated identifier of this vulnerability is VDB-221503.,-,-,-,-,-,-,-,-,2023-02-21 15:15:00,2023-02-21 15:21:00
CVE-2023-25928,0,-,-,-,https://exchange.xforce.ibmcloud.com/vulnerabilities/247646,IBM InfoSphere Information Server 11.7 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-Force ID: 247646.,-,-,-,-,-,-,-,-,2023-02-21 14:15:00,2023-02-21 14:50:00
CVE-2022-45677,0,-,-,-,https://github.com/yukar1z0e/temp/blob/main/README.md,SQL Injection Vulnerability in tanujpatra228 Tution Management System (TMS) via the email parameter to processes/student_login.process.php.,-,-,-,-,-,-,-,-,2023-02-21 14:15:00,2023-02-21 14:50:00
CVE-2022-45564,0,-,-,-,https://github.com/catwj/exp/blob/main/Injected%20by%20Shanghai%20Zhuangmeng%20Information%20Technology%20Co.%2C%20Ltd.md,SQL Injection vulnerability in znfit Home improvement ERP management system V50_20220207v42 allows attackers to execute arbitrary sql commands via the userCode parameter to the wechat applet.,-,-,-,-,-,-,-,-,2023-02-21 14:15:00,2023-02-21 14:50:00
